run,number_of_clones,number_of_reads
050000320101_S83_L001.clonotypes.TRB.txt,21736,4103202
500003530101_S185_L002.clonotypes.TRB.txt,15956,2667433
780004910808_S146_L002.clonotypes.TRA.txt,7783,262098
210001740808_S153_L002.clonotypes.TRB.txt,14797,7783196
670004540808_S9_L001.clonotypes.TRA.txt,29562,7191727
780008390808_S186_L002.clonotypes.TRB.txt,971,2533
280002540807_S147_L002.clonotypes.TRB.txt,5253,133524
640002010808_S78_L001.clonotypes.TRB.txt,25931,4073138
690002080808_S58_L001.clonotypes.TRA.txt,26761,8842983
330002940808_S80_L001.clonotypes.TRA.txt,27112,9065247
770103620807_S41_L001.clonotypes.TRA.txt,14776,5206481
020003100808_S19_L001.clonotypes.TRB.txt,11410,2709967
p18_70_DNA_S86_L002.clonotypes.TRB.txt,37226,19244763
590002640808_S93_L001.clonotypes.TRB.txt,126,238
460000690808_S168_L002.clonotypes.TRB.txt,10086,5931155
630001500808_S118_L002.clonotypes.TRB.txt,8380,14923298
780001890807_S148_L002.clonotypes.TRB.txt,8595,3070418
550002140808_S123_L002.clonotypes.TRA.txt,11096,4921969
p17_52_DNA_S65_L001.clonotypes.TRB.txt,26790,4266462
690001010101_S62_L001.clonotypes.TRA.txt,36631,3434491
470003550807_S117_L002.clonotypes.TRB.txt,8020,2540508
640001990808_S93_L001.clonotypes.TRB.txt,4563,1976185
p17_62_DNA_S74_L001.clonotypes.TRB.txt,23367,5072288
270000270808_S113_L002.clonotypes.TRA.txt,26528,7070238
780005040808_S176_L002.clonotypes.TRB.txt,17,24
QOQ422_S4_L001.clonotypes.TRB.txt,8613,1406430
260003000808_S84_L001.clonotypes.TRB.txt,6,8
540002790807_S58_L001.clonotypes.TRB.txt,7682,5425585
500003930808_S33_L001.clonotypes.TRA.txt,10211,2222668
780003440808_S19_L001.clonotypes.TRA.txt,3,4
470004390807_S2_L001.clonotypes.TRA.txt,11629,4273742
690000080807_S19_L001.clonotypes.TRB.txt,10160,2007120
550002630808_S125_L002.clonotypes.TRB.txt,17721,7781009
550000620101_S139_L002.clonotypes.TRB.txt,30347,6501767
020004200808_S75_L001.clonotypes.TRA.txt,21387,3993395
590004320808_S87_L001.clonotypes.TRB.txt,434,849
670005070808_S140_L002.clonotypes.TRA.txt,8761,23022
330001990101_S136_L002.clonotypes.TRB.txt,13484,4521467
460002650808_S15_L001.clonotypes.TRB.txt,20315,3280312
690001620808_S40_L001.clonotypes.TRA.txt,18201,3377309
p17_65_DNA_S77_L001.clonotypes.TRA.txt,68756,5736938
210003260808_S137_L002.clonotypes.TRB.txt,11882,3978831
670005390101_S126_L002.clonotypes.TRB.txt,29293,5138577
780004520808_S163_L002.clonotypes.TRA.txt,19489,6066604
340003500808_S2_L001.clonotypes.TRB.txt,10491,3102827
p17_34_DNA_S50_L001.clonotypes.TRA.txt,65349,4268557
580003610808_S66_L001.clonotypes.TRB.txt,615,2835
020000330808_S173_L002.clonotypes.TRA.txt,1,1
540003240808_S57_L001.clonotypes.TRB.txt,7403,10046027
580001560808_S65_L001.clonotypes.TRB.txt,535,1226
780004850808_S169_L002.clonotypes.TRB.txt,6190,4451042
670004620808_S164_L002.clonotypes.TRB.txt,86,147
640001950808_S61_L001.clonotypes.TRB.txt,9728,4149628
640002700808_S73_L001.clonotypes.TRB.txt,15704,4317341
330002320808_S168_L002.clonotypes.TRA.txt,15743,3989648
330000610808_S27_L001.clonotypes.TRA.txt,46250,18568265
670005050808_S158_L002.clonotypes.TRB.txt,11818,4493172
CMQ917_S6_L001.clonotypes.TRB.txt,9422,1573586
440001980101_S87_L001.clonotypes.TRA.txt,79406,1954338
550003210807_S54_L001.clonotypes.TRA.txt,32659,5749734
p17_34_DNA_S50_L001.clonotypes.TRB.txt,44570,5347308
500001320807_S82_L001.clonotypes.TRA.txt,10545,1917186
330000800808_S62_L001.clonotypes.TRA.txt,26408,10447997
460001920808_S1_L001.clonotypes.TRA.txt,0,0
730004350808_S40_L001.clonotypes.TRB.txt,84,151
p18_72_DNA_S88_L002.clonotypes.TRA.txt,46004,16602482
470000040808_S70_L001.clonotypes.TRA.txt,41910,3590803
770101060807_S25_L001.clonotypes.TRA.txt,25605,6670661
400000110808_S150_L002.clonotypes.TRB.txt,1020,2579245
340003660808_S15_L001.clonotypes.TRB.txt,25331,3061817
460002030808_S16_L001.clonotypes.TRA.txt,34087,11697988
590002680808_S71_L001.clonotypes.TRB.txt,3659,67490
460002860808_S18_L001.clonotypes.TRB.txt,1351,3346
590001280808_S84_L001.clonotypes.TRA.txt,6039,1377821
270000140808_S174_L002.clonotypes.TRB.txt,25928,4979918
540000140808_S36_L001.clonotypes.TRB.txt,4007,1224312
740003490808_S36_L001.clonotypes.TRB.txt,7864,3193489
520000800101_S131_L002.clonotypes.TRA.txt,33824,4833245
590002560808_S82_L001.clonotypes.TRB.txt,8560,134698
780008370101_S29_L001.clonotypes.TRB.txt,21351,4931226
p17_47_DNA_S61_L001.clonotypes.TRA.txt,58730,6506482
440000860808_S47_L001.clonotypes.TRA.txt,44691,5802230
020003840808_S118_L002.clonotypes.TRA.txt,18186,3381605
670005490808_S141_L002.clonotypes.TRB.txt,10461,4350862
780003890808_S35_L001.clonotypes.TRA.txt,5031,4452581
050000610101_S103_L002.clonotypes.TRB.txt,10613,4950277
050001700808_S63_L001.clonotypes.TRA.txt,220,298
670004850808_S5_L001.clonotypes.TRB.txt,12974,4942766
500000580808_S93_L001.clonotypes.TRB.txt,13720,6577677
780008550808_S150_L002.clonotypes.TRA.txt,17050,4353041
580002180808_S68_L001.clonotypes.TRB.txt,169,251
780008450808_S157_L002.clonotypes.TRB.txt,148,213
270000620101_S65_L001.clonotypes.TRB.txt,26739,3777377
500003380101_S114_L002.clonotypes.TRB.txt,20161,5506115
050001200808_S52_L001.clonotypes.TRB.txt,2,2
540002820808_S93_L001.clonotypes.TRB.txt,2639,2835270
340003790808_S27_L001.clonotypes.TRB.txt,5439,3845016
730001810101_S183_L002.clonotypes.TRA.txt,54630,1095564
540000070808_S37_L001.clonotypes.TRA.txt,20823,280160
640002840808_S16_L001.clonotypes.TRB.txt,21333,6299314
050001820808_S39_L001.clonotypes.TRA.txt,30,36
670004580808_S1_L001.clonotypes.TRA.txt,2087,3604
230003440807_S173_L002.clonotypes.TRB.txt,32777,6194287
050001460101_S82_L001.clonotypes.TRA.txt,24948,2084257
630001530808_S119_L002.clonotypes.TRB.txt,30262,1999265
630000020807_S151_L002.clonotypes.TRA.txt,48509,6553068
020000710808_S15_L001.clonotypes.TRA.txt,14998,18012741
540002260808_S44_L001.clonotypes.TRA.txt,18823,13659387
400003590808_S111_L002.clonotypes.TRB.txt,15515,4255019
440000040808_S191_L002.clonotypes.TRB.txt,19758,8830459
670004800808_S2_L001.clonotypes.TRB.txt,8512,106589
730000420808_S25_L001.clonotypes.TRA.txt,24261,3049882
400000130808_S158_L002.clonotypes.TRA.txt,40897,11619967
270000870808_S37_L001.clonotypes.TRB.txt,8954,510025
330000700808_S66_L001.clonotypes.TRB.txt,11587,2091376
590004410101_S163_L002.clonotypes.TRA.txt,47103,3451083
440002980808_S54_L001.clonotypes.TRA.txt,4074,14755
780005200808_S62_L001.clonotypes.TRA.txt,4,4
780008480101_S17_L001.clonotypes.TRA.txt,25376,3548665
340003730808_S21_L001.clonotypes.TRB.txt,1842,879114
270000070808_S20_L001.clonotypes.TRB.txt,39338,3843095
230003050807_S61_L001.clonotypes.TRB.txt,80,122
640000110808_S181_L002.clonotypes.TRB.txt,96,136
050002030808_S38_L001.clonotypes.TRB.txt,1590,10012376
210003340808_S104_L002.clonotypes.TRB.txt,0,0
640003570808_S26_L001.clonotypes.TRA.txt,31119,4512727
640001680808_S14_L001.clonotypes.TRA.txt,10917,5702976
440000030808_S13_L001.clonotypes.TRA.txt,17831,619943
670004680808_S14_L001.clonotypes.TRA.txt,41554,11208346
640002180808_S33_L001.clonotypes.TRB.txt,31913,4148387
550001890808_S98_L002.clonotypes.TRB.txt,1,1
470003170807_S116_L002.clonotypes.TRA.txt,4261,1281221
050001330808_S153_L002.clonotypes.TRA.txt,12621,3523537
770101940807_S90_L001.clonotypes.TRB.txt,14350,8377488
540002620808_S153_L002.clonotypes.TRA.txt,19782,13194386
690000090808_S154_L002.clonotypes.TRB.txt,8355,178213
250002660808_S107_L002.clonotypes.TRB.txt,411,818
470001420807_S52_L001.clonotypes.TRB.txt,16152,2688371
p17_48_DNA_S62_L001.clonotypes.TRB.txt,10590,2684553
730000380808_S24_L001.clonotypes.TRB.txt,631,975
440000110808_S120_L002.clonotypes.TRB.txt,27739,4198343
500004080808_S46_L001.clonotypes.TRB.txt,3292,50882
780004750808_S75_L001.clonotypes.TRB.txt,9324,2549589
780008100807_S81_L001.clonotypes.TRB.txt,79,133
690000060808_S138_L002.clonotypes.TRA.txt,19,20
770101150807_S159_L002.clonotypes.TRB.txt,17647,3552243
210002070808_S152_L002.clonotypes.TRA.txt,598,850
520004270101_S123_L002.clonotypes.TRA.txt,13984,4099844
730000950808_S34_L001.clonotypes.TRB.txt,7472,4349373
400000180808_S166_L002.clonotypes.TRA.txt,152360,8365207
250002870808_S103_L002.clonotypes.TRA.txt,34746,1965594
770102750807_S28_L001.clonotypes.TRA.txt,38580,6699433
460000160808_S8_L001.clonotypes.TRA.txt,25691,5849026
p17_36_DNA_S52_L001.clonotypes.TRB.txt,22694,7789297
730000980808_S31_L001.clonotypes.TRB.txt,3,5
640002050808_S8_L001.clonotypes.TRA.txt,21104,3971849
780005250808_S142_L002.clonotypes.TRA.txt,323,488
340003490808_S1_L001.clonotypes.TRB.txt,25456,1790746
590004320101_S155_L002.clonotypes.TRB.txt,24486,5272126
670005280808_S161_L002.clonotypes.TRB.txt,14512,3391588
640002740808_S24_L001.clonotypes.TRB.txt,26229,3658672
630002310807_S126_L002.clonotypes.TRA.txt,42845,5454194
330000640808_S26_L001.clonotypes.TRB.txt,8550,4763326
440000310808_S151_L002.clonotypes.TRB.txt,50008,5222092
330001790808_S146_L002.clonotypes.TRB.txt,10369,534568
360001420808_S157_L002.clonotypes.TRB.txt,9808,5116469
p17_13_DNA_S29_L001.clonotypes.TRA.txt,37480,3776131
330000860808_S75_L001.clonotypes.TRA.txt,19211,6940079
360001680808_S149_L002.clonotypes.TRA.txt,24455,6699838
330001080808_S148_L002.clonotypes.TRB.txt,14811,1398732
440001210808_S70_L001.clonotypes.TRA.txt,7302,319674
690001790808_S29_L001.clonotypes.TRA.txt,30417,1266120
690002050808_S99_L002.clonotypes.TRB.txt,33854,937595
460001280808_S9_L001.clonotypes.TRA.txt,9721,19377758
p18_28_DNA_S44_L002.clonotypes.TRB.txt,10192,17456
730003150808_S37_L001.clonotypes.TRB.txt,12045,7854168
p17_44_DNA_S59_L001.clonotypes.TRB.txt,55445,8005097
260004160808_S93_L001.clonotypes.TRA.txt,9549,5933104
500002020808_S16_L001.clonotypes.TRA.txt,13556,4892941
780008380808_S168_L002.clonotypes.TRA.txt,21807,623471
210000600808_S129_L002.clonotypes.TRA.txt,18331,4794481
230003360808_S162_L002.clonotypes.TRA.txt,28821,4474569
400002860808_S182_L002.clonotypes.TRA.txt,14187,8549772
140003720808_S103_L002.clonotypes.TRA.txt,29,31
p17_15_DNA_S31_L001.clonotypes.TRA.txt,42096,3932298
770102250807_S100_L002.clonotypes.TRA.txt,16089,5558892
500003850808_S39_L001.clonotypes.TRB.txt,0,0
050001720808_S75_L001.clonotypes.TRB.txt,10783,2449770
780008310807_S98_L002.clonotypes.TRA.txt,712,1559
520002210101_S178_L002.clonotypes.TRA.txt,25119,3630702
050001190808_S69_L001.clonotypes.TRB.txt,4351,25860
500001920808_S20_L001.clonotypes.TRB.txt,21182,35220801
330001910808_S48_L001.clonotypes.TRA.txt,19,22
260003000101_S6_L001.clonotypes.TRA.txt,19494,3685052
050001340808_S85_L001.clonotypes.TRB.txt,8476,2635636
540002630808_S7_L001.clonotypes.TRB.txt,8779,8895565
670002260808_S15_L001.clonotypes.TRA.txt,47652,6519773
330000780808_S172_L002.clonotypes.TRA.txt,10789,377698
330002030808_S165_L002.clonotypes.TRB.txt,13307,2739179
670005550808_S7_L001.clonotypes.TRB.txt,5556,6330841
210001430808_S166_L002.clonotypes.TRB.txt,21029,3705959
020000330101_S185_L002.clonotypes.TRA.txt,16283,4417983
p18_13_DNA_S29_L002.clonotypes.TRA.txt,133090,14335398
540002120807_S95_L002.clonotypes.TRA.txt,10466,4389902
780004650808_S78_L001.clonotypes.TRA.txt,20816,4498653
730000410101_S167_L002.clonotypes.TRA.txt,24137,3096458
260002860101_S5_L001.clonotypes.TRA.txt,30916,3295005
250002810808_S105_L002.clonotypes.TRA.txt,54629,1520996
550003370807_S46_L001.clonotypes.TRB.txt,47836,6319426
340003600808_S10_L001.clonotypes.TRA.txt,46350,4676403
780005160808_S133_L002.clonotypes.TRA.txt,4006,7566181
470001210807_S185_L002.clonotypes.TRA.txt,26170,4456091
270000120808_S36_L001.clonotypes.TRA.txt,43112,1030205
p17_52_DNA_S65_L001.clonotypes.TRA.txt,52063,5048885
590004310101_S132_L002.clonotypes.TRB.txt,18563,5155695
640003080808_S29_L001.clonotypes.TRB.txt,7472,3038202
780003510808_S92_L001.clonotypes.TRB.txt,3645,567555
440003270101_S183_L002.clonotypes.TRB.txt,9753,3031187
440000650808_S175_L002.clonotypes.TRB.txt,27501,1498493
210001940808_S174_L002.clonotypes.TRA.txt,33015,5134303
500001200807_S74_L001.clonotypes.TRB.txt,18153,8054615
p17_16_DNA_S32_L001.clonotypes.TRA.txt,76158,4916139
330002520808_S90_L001.clonotypes.TRA.txt,21799,11916295
730000540808_S29_L001.clonotypes.TRA.txt,38491,9810231
050002340101_S181_L002.clonotypes.TRB.txt,12393,6362353
400000210808_S174_L002.clonotypes.TRB.txt,13760,5195733
670005400808_S132_L002.clonotypes.TRB.txt,13,15
330002050808_S96_L001.clonotypes.TRB.txt,1508,3713
340002540808_S188_L002.clonotypes.TRA.txt,16314,5062066
670004870808_S12_L001.clonotypes.TRB.txt,10317,4775828
250002690808_S109_L002.clonotypes.TRB.txt,3179,18231
670004890808_S153_L002.clonotypes.TRB.txt,9682,6989476
230002210807_S169_L002.clonotypes.TRB.txt,14969,6040833
730001630808_S52_L001.clonotypes.TRA.txt,19700,6462322
640002910808_S86_L001.clonotypes.TRB.txt,21262,3422204
050001890808_S86_L001.clonotypes.TRB.txt,7171,4587125
550002690808_S132_L002.clonotypes.TRA.txt,27787,3368946
640002980101_S52_L001.clonotypes.TRA.txt,36509,3571244
780008520101_S34_L001.clonotypes.TRB.txt,25982,4183346
330001660101_S170_L002.clonotypes.TRB.txt,19332,7489943
330000450808_S22_L001.clonotypes.TRA.txt,12264,4377485
500000230808_S41_L001.clonotypes.TRA.txt,39157,1402033
460001100808_S160_L002.clonotypes.TRB.txt,8946,4262923
050000310808_S83_L001.clonotypes.TRB.txt,16454,1407629
780004530101_S18_L001.clonotypes.TRB.txt,9866,5055112
550001240808_S130_L002.clonotypes.TRA.txt,29549,5225092
590002090808_S77_L001.clonotypes.TRB.txt,6215,2376770
330002550808_S121_L002.clonotypes.TRA.txt,20,26
630002510808_S48_L001.clonotypes.TRA.txt,39416,2974094
640001690808_S22_L001.clonotypes.TRB.txt,7411,7522288
p17_59_DNA_S71_L001.clonotypes.TRB.txt,26634,4702607
050000070808_S18_L001.clonotypes.TRA.txt,10611,46888
670004780808_S176_L002.clonotypes.TRA.txt,25326,14981009
590002210808_S73_L001.clonotypes.TRB.txt,6373,58615
210000470808_S143_L002.clonotypes.TRB.txt,13481,5560076
p18_75_DNA_S91_L002.clonotypes.TRB.txt,99983,12223346
260002850808_S83_L001.clonotypes.TRA.txt,4434,134060
p17_2_DNA_S18_L001.clonotypes.TRA.txt,92520,5333940
250002590808_S99_L002.clonotypes.TRB.txt,6929,272946
670004990808_S10_L001.clonotypes.TRB.txt,24437,1648388
630002730807_S78_L001.clonotypes.TRA.txt,28032,3822225
440003270808_S38_L001.clonotypes.TRB.txt,4,6
360001400808_S125_L002.clonotypes.TRB.txt,8163,6020574
020000360808_S102_L002.clonotypes.TRA.txt,38932,6043548
780008470808_S184_L002.clonotypes.TRA.txt,3338,8703
230003110807_S21_L001.clonotypes.TRB.txt,5588,996117
670005000101_S150_L002.clonotypes.TRA.txt,7,8
p17_78-2_DNA_S11_L001.clonotypes.TRB.txt,15344,2753942
540002050101_S154_L002.clonotypes.TRA.txt,12701,3864218
p17_31_DNA_S47_L001.clonotypes.TRA.txt,73637,7462849
780005010808_S165_L002.clonotypes.TRB.txt,1805,11848
520001650808_S59_L001.clonotypes.TRB.txt,1851,4893
630000420807_S10_L001.clonotypes.TRA.txt,5286,186515
330002800808_S88_L001.clonotypes.TRA.txt,8875,45527
580001560808_S65_L001.clonotypes.TRA.txt,3779,7365
280001890807_S143_L002.clonotypes.TRB.txt,15371,475726
p17_20_DNA_S36_L001.clonotypes.TRB.txt,16347,2563898
640000210808_S13_L001.clonotypes.TRA.txt,11207,3752228
460000440808_S3_L001.clonotypes.TRB.txt,9251,9278168
730003390101_S136_L002.clonotypes.TRA.txt,41630,4098076
730000400101_S104_L002.clonotypes.TRA.txt,33221,3597863
210000660808_S157_L002.clonotypes.TRA.txt,27689,2863023
500000990808_S107_L002.clonotypes.TRA.txt,21968,3078430
340003410808_S34_L001.clonotypes.TRB.txt,5778,1932352
780004490807_S132_L002.clonotypes.TRB.txt,150,265
340003710808_S17_L001.clonotypes.TRA.txt,33497,6288465
460001480808_S151_L002.clonotypes.TRA.txt,33547,7006955
p18_1_DNA_S17_L002.clonotypes.TRB.txt,41004,3133176
460001030808_S152_L002.clonotypes.TRA.txt,9950,6050217
260004240101_S13_L001.clonotypes.TRB.txt,19011,4998951
p17_8_DNA_S24_L001.clonotypes.TRB.txt,29326,3622497
460000280808_S4_L001.clonotypes.TRB.txt,10931,5284465
500004190101_S138_L002.clonotypes.TRA.txt,35143,2843342
500001210807_S66_L001.clonotypes.TRA.txt,10272,2825953
520001620808_S56_L001.clonotypes.TRB.txt,1472,3368
770104400808_S60_L001.clonotypes.TRA.txt,54597,5090933
340003360808_S30_L001.clonotypes.TRA.txt,7455,706631
330002090808_S89_L001.clonotypes.TRA.txt,22194,6714816
520001830101_S107_L002.clonotypes.TRB.txt,17005,5396348
670005090808_S180_L002.clonotypes.TRB.txt,30,33
260002750807_S14_L001.clonotypes.TRA.txt,4460,27551
140000540808_S105_L002.clonotypes.TRB.txt,9942,14321067
p17_40_DNA_S56_L001.clonotypes.TRA.txt,41763,3564884
670005040101_S110_L002.clonotypes.TRA.txt,43099,3763792
330001960808_S82_L001.clonotypes.TRB.txt,8230,1169757
640003580808_S34_L001.clonotypes.TRA.txt,11364,4162123
730001460808_S53_L001.clonotypes.TRA.txt,52566,1150736
280002900807_S139_L002.clonotypes.TRB.txt,8255,5472971
440000190808_S167_L002.clonotypes.TRB.txt,21762,7278546
210003260808_S137_L002.clonotypes.TRA.txt,25648,5138027
640003500808_S66_L001.clonotypes.TRA.txt,45337,4905773
460002780808_S19_L001.clonotypes.TRA.txt,19461,135797
270000190808_S52_L001.clonotypes.TRB.txt,15486,2954471
780008510808_S152_L002.clonotypes.TRB.txt,7215,125864
780004770808_S159_L002.clonotypes.TRA.txt,389,591
550004220808_S150_L002.clonotypes.TRA.txt,48734,9556567
640002980808_S184_L002.clonotypes.TRA.txt,140,788
540002720807_S18_L001.clonotypes.TRB.txt,11048,4456607
050002170101_S126_L002.clonotypes.TRB.txt,15637,5069014
270000160807_S47_L001.clonotypes.TRA.txt,22956,3803458
780003320808_S27_L001.clonotypes.TRB.txt,334,659
550001590808_S179_L002.clonotypes.TRA.txt,13222,5086072
550001860808_S99_L002.clonotypes.TRB.txt,0,0
460004460808_S144_L002.clonotypes.TRB.txt,10072,1054684
500004310808_S49_L001.clonotypes.TRB.txt,1596,7685
770104440807_S33_L001.clonotypes.TRB.txt,13946,5570859
540001360101_S153_L002.clonotypes.TRB.txt,1029,1426
500003440101_S122_L002.clonotypes.TRB.txt,22714,5895502
470002720808_S73_L001.clonotypes.TRA.txt,29040,3629303
440000790808_S68_L001.clonotypes.TRA.txt,13975,2529541
330001870808_S185_L002.clonotypes.TRA.txt,56102,11079406
050000480808_S17_L001.clonotypes.TRB.txt,559,936
260002940808_S90_L001.clonotypes.TRA.txt,0,0
470002830808_S69_L001.clonotypes.TRA.txt,19996,3620217
330001060808_S133_L002.clonotypes.TRA.txt,20415,7207617
p18_27_DNA_S43_L002.clonotypes.TRA.txt,27958,52584
670001330808_S187_L002.clonotypes.TRA.txt,12532,939369
550002890807_S9_L001.clonotypes.TRB.txt,17843,4482403
540002730808_S1_L001.clonotypes.TRA.txt,9375,304013
460001130101_S150_L002.clonotypes.TRB.txt,26179,4155458
500001400808_S155_L002.clonotypes.TRB.txt,5213,1171154
p18_3_DNA_S19_L002.clonotypes.TRA.txt,52532,2512673
500003940808_S50_L001.clonotypes.TRA.txt,8921,12973150
670004880101_S182_L002.clonotypes.TRB.txt,17940,1920575
240101640808_S135_L002.clonotypes.TRB.txt,14454,2398755
050001830101_S119_L002.clonotypes.TRB.txt,42530,4587701
020000010808_S3_L001.clonotypes.TRA.txt,8162,1114519
500003560808_S51_L001.clonotypes.TRB.txt,8590,3119102
540002670808_S185_L002.clonotypes.TRB.txt,7355,3533511
440002820807_S121_L002.clonotypes.TRA.txt,5277,310286
770101710808_S79_L001.clonotypes.TRA.txt,29500,9803822
640002890808_S49_L001.clonotypes.TRA.txt,46203,3059174
p17_5_DNA_S21_L001.clonotypes.TRB.txt,63230,3349913
550001180808_S115_L002.clonotypes.TRB.txt,12664,10431457
550002480808_S170_L002.clonotypes.TRA.txt,14115,4097183
360001430808_S181_L002.clonotypes.TRA.txt,35746,9493167
500003920808_S34_L001.clonotypes.TRA.txt,15890,13439299
550000750808_S138_L002.clonotypes.TRB.txt,30204,7788248
440000300808_S78_L001.clonotypes.TRB.txt,2744,4421870
p18_6_DNA_S22_L002.clonotypes.TRA.txt,65330,2374165
360001380808_S173_L002.clonotypes.TRB.txt,5786,5756566
550001850808_S122_L002.clonotypes.TRB.txt,11828,9543430
260001990807_S22_L001.clonotypes.TRB.txt,468,741
340003510808_S4_L001.clonotypes.TRA.txt,64623,3914748
460000880808_S120_L002.clonotypes.TRA.txt,31804,6916172
540003060808_S94_L001.clonotypes.TRA.txt,7056,3987811
590002670808_S70_L001.clonotypes.TRB.txt,7,10
640003130808_S90_L001.clonotypes.TRB.txt,7625,1548201
330001290807_S162_L002.clonotypes.TRB.txt,10689,6983266
p18_19_DNA_S35_L002.clonotypes.TRB.txt,36048,5831046
780004820101_S14_L001.clonotypes.TRB.txt,10094,5932875
690000970101_S64_L001.clonotypes.TRA.txt,28232,3270886
050001820101_S79_L001.clonotypes.TRA.txt,43508,2279522
250002490808_S110_L002.clonotypes.TRB.txt,1580,729169
780008400808_S189_L002.clonotypes.TRA.txt,32385,9140191
630002100808_S50_L001.clonotypes.TRA.txt,59079,5614309
050000810808_S66_L001.clonotypes.TRB.txt,7489,213578
780005300101_S49_L001.clonotypes.TRA.txt,19931,2865423
670004820101_S174_L002.clonotypes.TRB.txt,31934,4487623
050001050101_S108_L002.clonotypes.TRA.txt,25166,1902952
730003410808_S43_L001.clonotypes.TRB.txt,1,2
020000650808_S11_L001.clonotypes.TRA.txt,47352,9208057
730000520808_S28_L001.clonotypes.TRB.txt,6,6
p18_11_DNA_S27_L002.clonotypes.TRB.txt,35783,3795112
p17_22_DNA_S38_L001.clonotypes.TRA.txt,52811,5580656
260002180807_S6_L001.clonotypes.TRA.txt,11499,222006
210002460808_S126_L002.clonotypes.TRB.txt,18273,8422743
460001200808_S176_L002.clonotypes.TRA.txt,19723,6278181
p17_79-2_DNA_S10_L001.clonotypes.TRB.txt,32002,2792383
640001850808_S38_L001.clonotypes.TRA.txt,29859,3183971
p17_30_DNA_S46_L001.clonotypes.TRB.txt,25046,5638558
050000230808_S160_L002.clonotypes.TRA.txt,21345,537633
780000840808_S190_L002.clonotypes.TRA.txt,46,51
330002970808_S80_L001.clonotypes.TRA.txt,14319,2576009
050001090101_S72_L001.clonotypes.TRB.txt,23056,4646361
640001960808_S69_L001.clonotypes.TRB.txt,22345,3325924
780008420101_S25_L001.clonotypes.TRA.txt,45217,4421407
330001070808_S180_L002.clonotypes.TRA.txt,18099,1289288
540002870808_S17_L001.clonotypes.TRB.txt,5969,595204
360001840808_S101_L002.clonotypes.TRB.txt,30099,3901845
670004690808_S191_L002.clonotypes.TRB.txt,168,185
440001540808_S135_L002.clonotypes.TRA.txt,74953,1475794
580002170808_S67_L001.clonotypes.TRA.txt,8744,22441
780003320101_S88_L001.clonotypes.TRB.txt,12114,3559071
050001980808_S62_L001.clonotypes.TRB.txt,1696,12196171
460004470808_S2_L001.clonotypes.TRB.txt,97,125
440003630101_S184_L002.clonotypes.TRA.txt,13957,2566569
460001060808_S183_L002.clonotypes.TRB.txt,8529,2332698
640002830808_S55_L001.clonotypes.TRB.txt,28048,2827433
540000070101_S151_L002.clonotypes.TRB.txt,27180,4923734
p17_39_DNA_S55_L001.clonotypes.TRA.txt,52615,6454149
580002180101_S113_L002.clonotypes.TRB.txt,22411,5310894
050001960808_S39_L001.clonotypes.TRA.txt,4429,81771
020004130808_S110_L002.clonotypes.TRB.txt,14626,7321086
520003590101_S115_L002.clonotypes.TRB.txt,19225,4590606
260004150101_S10_L001.clonotypes.TRA.txt,38765,1416098
020003020808_S91_L001.clonotypes.TRB.txt,14922,3271238
640002380808_S17_L001.clonotypes.TRA.txt,25217,2730542
470002910807_S120_L002.clonotypes.TRA.txt,35743,6037600
330001670808_S97_L002.clonotypes.TRA.txt,8,10
580002170101_S105_L002.clonotypes.TRB.txt,22101,4687956
550001080808_S146_L002.clonotypes.TRA.txt,36677,7224140
020000670808_S90_L001.clonotypes.TRB.txt,28257,9407202
590002660101_S156_L002.clonotypes.TRA.txt,36080,3456616
780003490101_S93_L001.clonotypes.TRB.txt,10434,4812515
500003670101_S106_L002.clonotypes.TRB.txt,18765,2543471
670004920101_S103_L002.clonotypes.TRA.txt,50332,2569588
580003610101_S121_L002.clonotypes.TRA.txt,22801,3756257
690001120808_S124_L002.clonotypes.TRA.txt,24395,1785381
340003770808_S25_L001.clonotypes.TRB.txt,5,5
780003930808_S76_L001.clonotypes.TRB.txt,3609,224067
540003610101_S169_L002.clonotypes.TRA.txt,20584,5201536
340003740808_S24_L001.clonotypes.TRA.txt,27766,4315920
p17_33_DNA_S49_L001.clonotypes.TRB.txt,18104,5719354
330001860808_S114_L002.clonotypes.TRB.txt,10,11
670005330808_S126_L002.clonotypes.TRB.txt,4804,748047
550001550808_S100_L002.clonotypes.TRB.txt,0,0
050000920808_S86_L001.clonotypes.TRB.txt,12490,1688675
050002210808_S155_L002.clonotypes.TRB.txt,513,831
540003680808_S1_L001.clonotypes.TRB.txt,8835,2173391
440003380808_S112_L002.clonotypes.TRB.txt,48115,2712441
690002520808_S19_L001.clonotypes.TRA.txt,64,200
330001990808_S106_L002.clonotypes.TRA.txt,4375,49695
340002950808_S156_L002.clonotypes.TRB.txt,9766,5193884
470001130807_S104_L002.clonotypes.TRA.txt,17373,2715429
330002360808_S154_L002.clonotypes.TRA.txt,15038,8873878
590001680101_S148_L002.clonotypes.TRA.txt,27978,2513771
440003040101_S181_L002.clonotypes.TRA.txt,10216,4020378
p18_76_DNA_S92_L002.clonotypes.TRB.txt,72673,18652238
690000990101_S63_L001.clonotypes.TRB.txt,25147,3839124
440002110101_S180_L002.clonotypes.TRB.txt,18264,4206810
340003820808_S29_L001.clonotypes.TRA.txt,17853,3644976
260004240808_S99_L002.clonotypes.TRB.txt,341,745
